DATE,Gemeinde,YEAR,MONTH,tot_unt_Arbeitslose_Einw,aircraft
1934-02-01,Hanau,1934,2,20.464656450815617,0.0
1935-02-01,Hanau,1935,2,21.259418729817007,0.0
1936-02-01,Hanau,1936,2,22.81555785022373,0.0
1932-02-01,Hann. Münden,1932,2,42.093003909824475,0.0
1933-02-01,Hann. Münden,1933,2,26.933590609422737,0.0
1934-02-01,Hann. Münden,1934,2,10.01024670922992,0.0
1935-02-01,Hann. Münden,1935,2,26.500389711613405,0.0
1936-02-01,Hann. Münden,1936,2,14.438166980539862,0.0
1932-02-01,Hannover,1932,2,67.99867301298988,0.0
1933-02-01,Hannover,1933,2,46.00506668825986,0.0
1934-02-01,Hannover,1934,2,33.275904616537645,0.0
1935-02-01,Hannover,1935,2,24.59492826760868,0.0
1936-02-01,Hannover,1936,2,17.397121281505626,0.0
1932-02-01,Harburg-Wilhelmsburg,1932,2,82.00119253811863,0.0
1933-02-01,Harburg-Wilhelmsburg,1933,2,57.585501315404855,0.0
1934-02-01,Harburg-Wilhelmsburg,1934,2,44.572435771894526,0.0
1935-02-01,Harburg-Wilhelmsburg,1935,2,33.88896297284082,0.0
1936-02-01,Harburg-Wilhelmsburg,1936,2,32.38669088653582,0.0
1932-02-01,Hattingen,1932,2,71.10091743119267,0.0
1933-02-01,Hattingen,1933,2,42.516890739097796,0.0
1934-02-01,Hattingen,1934,2,27.4037166711554,0.0
1935-02-01,Hattingen,1935,2,16.993728504956504,0.0
1936-02-01,Hattingen,1936,2,16.89894297448327,0.0
1932-02-01,Haynau,1932,2,78.28909681115142,0.0
1933-02-01,Haynau,1933,2,46.82546870754461,0.0
1934-02-01,Haynau,1934,2,28.08057905293451,0.0
1935-02-01,Haynau,1935,2,44.48522985492047,0.0
1936-02-01,Haynau,1936,2,50.72146917358985,0.0
1932-02-01,Heide,1932,2,47.00009418856551,0.0
1933-02-01,Heide,1933,2,25.987801644126225,0.0
1934-02-01,Heide,1934,2,9.294465568229827,0.0
1935-02-01,Heide,1935,2,21.173879901753196,0.0
1936-02-01,Heide,1936,2,15.61033865051608,0.0
1932-02-01,Heidelberg,1932,2,44.70338441073393,0.0
1933-02-01,Heidelberg,1933,2,25.511949562582473,0.0
1934-02-01,Heidelberg,1934,2,28.253596718327007,0.0
1935-02-01,Heidelberg,1935,2,39.58633051107285,0.0
1936-02-01,Heidelberg,1936,2,34.7950147976088,0.0
1932-02-01,Heidenau,1932,2,93.40082721155626,0.0
1933-02-01,Heidenau,1933,2,60.14722604584355,0.0
1934-02-01,Heidenau,1934,2,35.45725820607337,0.0
1935-02-01,Heidenau,1935,2,33.19913647237295,0.0
1936-02-01,Heidenau,1936,2,25.600653137392115,0.0
1932-02-01,Heidenheim,1932,2,41.89698816965439,0.0
1933-02-01,Heidenheim,1933,2,22.731623277182234,0.0
1934-02-01,Heidenheim,1934,2,4.081632653061225,0.0
1935-02-01,Heidenheim,1935,2,4.178779069767441,0.0
1936-02-01,Heidenheim,1936,2,1.6030779095864058,0.0
1932-02-01,Heilbronn,1932,2,36.799578429650445,0.0
1933-02-01,Heilbronn,1933,2,24.99814278285417,0.0
1934-02-01,Heilbronn,1934,2,19.27783049493083,0.0
1935-02-01,Heilbronn,1935,2,21.89926009302634,0.0
1936-02-01,Heilbronn,1936,2,11.595308793523879,0.0
1932-02-01,Helmstedt,1932,2,58.99825276645312,0.0
1933-02-01,Helmstedt,1933,2,38.072814976455724,0.0
1934-02-01,Helmstedt,1934,2,15.002557254077399,0.0
1935-02-01,Helmstedt,1935,2,6.096184240234816,0.0
1936-02-01,Helmstedt,1936,2,6.593640327555035,0.0
1932-02-01,Hemelingen,1932,2,58.80837912087912,0.0
1933-02-01,Hemelingen,1933,2,47.63510665205295,0.0
1934-02-01,Hemelingen,1934,2,25.790349417637273,0.0
1935-02-01,Hemelingen,1935,2,24.29317635353619,0.0
1936-02-01,Hemelingen,1936,2,16.098249107957844,0.0
1932-02-01,Hemer,1932,2,59.80806142034549,0.0
1933-02-01,Hemer,1933,2,42.30256334271744,0.0
1934-02-01,Hemer,1934,2,20.7190297429974,0.0
1935-02-01,Hemer,1935,2,19.197080291970803,0.0
1936-02-01,Hemer,1936,2,14.00437636761488,0.0
1932-02-01,Herford,1932,2,72.29955456570156,0.0
1933-02-01,Herford,1933,2,50.95728227827849,0.0
1934-02-01,Herford,1934,2,19.875936934608426,0.0
1935-02-01,Herford,1935,2,25.995904932224036,0.0
1936-02-01,Herford,1936,2,24.81247891198837,0.0
1932-02-01,Herne,1932,2,69.19789612097304,0.0
1933-02-01,Herne,1933,2,34.48203359895713,0.0
1934-02-01,Herne,1934,2,28.1986145543211,0.0
1935-02-01,Herne,1935,2,27.468185134149305,0.0
1936-02-01,Herne,1936,2,24.14411871446429,0.0
1932-02-01,Hersfeld,1932,2,83.69889454290227,0.0
1933-02-01,Hersfeld,1933,2,31.338793247534685,0.0
1934-02-01,Hersfeld,1934,2,17.916229521426843,0.0
1935-02-01,Hersfeld,1935,2,21.19771096961393,0.0
1936-02-01,Hersfeld,1936,2,15.180722891566266,0.0
1932-02-01,Herten,1932,2,51.009314488878445,0.0
1933-02-01,Herten,1933,2,20.52665532813325,0.0
1934-02-01,Herten,1934,2,13.351291210399953,0.0
1935-02-01,Herten,1935,2,21.411833626244874,0.0
1936-02-01,Herten,1936,2,23.69183070578256,0.0
1932-02-01,Hilden,1932,2,77.0979539389147,0.0
1933-02-01,Hilden,1933,2,66.74536422212385,0.0
1934-02-01,Hilden,1934,2,43.228936921041026,0.0
1935-02-01,Hilden,1935,2,32.373396023116854,0.0
1936-02-01,Hilden,1936,2,24.005520776852173,0.0
1932-02-01,Hildesheim,1932,2,75.20005471581972,0.0
1933-02-01,Hildesheim,1933,2,47.23215610013349,0.0
1934-02-01,Hildesheim,1934,2,27.131969514640996,0.0
1935-02-01,Hildesheim,1935,2,18.404809361537968,0.0
1936-02-01,Hildesheim,1936,2,24.459767186330556,0.0
1932-02-01,Hindenburg,1932,2,45.80015663751468,0.0
1933-02-01,Hindenburg,1933,2,46.74283203339558,0.0
1934-02-01,Hindenburg,1934,2,40.39178890999382,0.0
1935-02-01,Hindenburg,1935,2,41.00171863491284,0.0
1936-02-01,Hindenburg,1936,2,43.39425907752699,0.0
1932-02-01,Hirschberg,1932,2,55.30002090738031,0.0
1933-02-01,Hirschberg,1933,2,34.285331636923694,0.0
1934-02-01,Hirschberg,1934,2,25.662709383639616,0.0
1935-02-01,Hirschberg,1935,2,40.06378962442231,0.0
1936-02-01,Hirschberg,1936,2,40.80234833659491,0.0
1932-02-01,Hof,1932,2,47.80008233043562,0.0
1933-02-01,Hof,1933,2,32.88514879413286,0.0
1934-02-01,Hof,1934,2,20.632072867789127,0.0
1935-02-01,Hof,1935,2,23.397039277693754,0.0
1936-02-01,Hof,1936,2,17.015373945208648,0.0
1932-02-01,Hohenlimburg,1932,2,87.98657284875088,0.0
1933-02-01,Hohenlimburg,1933,2,28.073510773130547,0.0
1934-02-01,Hohenlimburg,1934,2,8.37657060698881,0.0
1935-02-01,Hohenlimburg,1935,2,5.704471569649758,0.0
1936-02-01,Hohenlimburg,1936,2,4.100367197062424,0.0
1932-02-01,Hohenstein-Ernstthal,1932,2,76.29850746268657,0.0
1933-02-01,Hohenstein-Ernstthal,1933,2,47.724234145207234,0.0
1934-02-01,Hohenstein-Ernstthal,1934,2,32.436438262455816,0.0
1935-02-01,Hohenstein-Ernstthal,1935,2,35.10269101666951,0.0
1936-02-01,Hohenstein-Ernstthal,1936,2,36.19935216230039,0.0
1932-02-01,Holzminden,1932,2,38.19929351844246,0.0
1933-02-01,Holzminden,1933,2,31.03859928372463,0.0
1934-02-01,Holzminden,1934,2,14.620110428493662,0.0
1935-02-01,Holzminden,1935,2,22.757077836920466,0.0
1936-02-01,Holzminden,1936,2,18.29974519342136,0.0
1932-02-01,Homberg,1932,2,43.598335604079985,0.0
1933-02-01,Homberg,1933,2,26.49250977787617,0.0
1934-02-01,Homberg,1934,2,17.110125646711012,0.0
1935-02-01,Homberg,1935,2,21.385230131715257,0.0
1936-02-01,Homberg,1936,2,19.05850259888672,0.0
1932-02-01,Husum,1932,2,40.69879055480898,0.0
1933-02-01,Husum,1933,2,27.92615499953144,0.0
1934-02-01,Husum,1934,2,6.998158379373849,0.0
1935-02-01,Husum,1935,2,33.86546092091907,0.0
1936-02-01,Husum,1936,2,34.330824306957965,0.0
1932-02-01,Hürth,1932,2,28.407155025553664,0.0
1933-02-01,Hürth,1933,2,11.829415310427969,0.0
1934-02-01,Hürth,1934,2,6.414256986339367,0.0
1935-02-01,Hürth,1935,2,4.502617801047121,0.0
1936-02-01,Hürth,1936,2,7.195737909084619,0.0
1932-02-01,Idar-Oberstein,1932,2,54.04509283819629,0.0
1933-02-01,Idar-Oberstein,1933,2,24.57036057801887,0.0
1934-02-01,Idar-Oberstein,1934,2,26.60164043449346,0.0
1935-02-01,Idar-Oberstein,1935,2,32.10051946898726,0.0
1936-02-01,Idar-Oberstein,1936,2,26.913186131063224,0.0
1932-02-01,Ilmenau,1932,2,71.28683765708827,0.0
1933-02-01,Ilmenau,1933,2,36.66904932094353,0.0
1934-02-01,Ilmenau,1934,2,26.89452304244292,0.0
1935-02-01,Ilmenau,1935,2,25.280112044817926,0.0
1936-02-01,Ilmenau,1936,2,22.90612703766161,0.0
1932-02-01,Ingolstadt,1932,2,50.19929307362563,0.0
1933-02-01,Ingolstadt,1933,2,30.034957551544554,0.0
1934-02-01,Ingolstadt,1934,2,17.140109229553808,0.0
1935-02-01,Ingolstadt,1935,2,14.305105983084474,0.0
1936-02-01,Ingolstadt,1936,2,21.16309880761453,0.0
1932-02-01,Insterburg,1932,2,54.40044845334557,0.0
1933-02-01,Insterburg,1933,2,51.68355590793092,0.0
1934-02-01,Insterburg,1934,2,32.890744471684826,0.0
1935-02-01,Insterburg,1935,2,38.5454016862099,0.0
1936-02-01,Insterburg,1936,2,28.617005849083966,0.0
1932-02-01,Iserlohn,1932,2,64.69961977186311,0.0
1933-02-01,Iserlohn,1933,2,36.30490190267323,0.0
1934-02-01,Iserlohn,1934,2,19.481274715050013,0.0
1935-02-01,Iserlohn,1935,2,13.23611233125421,0.0
1936-02-01,Iserlohn,1936,2,11.500291885580852,0.0
1932-02-01,Itzehoe,1932,2,67.70170526851616,0.0
1933-02-01,Itzehoe,1933,2,35.445651639545744,0.0
1934-02-01,Itzehoe,1934,2,20.418923453002925,0.0
1935-02-01,Itzehoe,1935,2,20.611161589593994,0.0
1936-02-01,Itzehoe,1936,2,17.299880525686977,0.0
1932-02-01,Jauer,1932,2,76.60132863118183,0.0
1933-02-01,Jauer,1933,2,39.203084832904885,0.0
1934-02-01,Jauer,1934,2,24.68354430379747,0.0
1935-02-01,Jauer,1935,2,30.693774226722567,0.0
1936-02-01,Jauer,1936,2,40.218510015042355,0.0
1932-02-01,Jena,1932,2,43.40466000951022,0.0
1933-02-01,Jena,1933,2,31.902147672609573,0.0
1934-02-01,Jena,1934,2,21.101812394105867,0.0
1935-02-01,Jena,1935,2,19.599752424179904,0.0
1936-02-01,Jena,1936,2,12.508602890571233,0.0
1932-02-01,Jülich,1932,2,39.78675091321947,0.0
1933-02-01,Jülich,1933,2,39.33608366113403,0.0
1934-02-01,Jülich,1934,2,29.59413754227734,0.0
1935-02-01,Jülich,1935,2,34.394784087687796,0.0
1936-02-01,Jülich,1936,2,28.36411609498681,0.0
1932-02-01,Kaiserslautern,1932,2,60.39351890880275,0.0
1933-02-01,Kaiserslautern,1933,2,41.5418119893239,0.0
1934-02-01,Kaiserslautern,1934,2,37.392614437748435,0.0
1935-02-01,Kaiserslautern,1935,2,38.6181783335729,0.0
1936-02-01,Kaiserslautern,1936,2,41.58156752616799,0.0
1932-02-01,Kamen,1932,2,63.595179075134624,0.0
1933-02-01,Kamen,1933,2,23.383084577114428,0.0
1934-02-01,Kamen,1934,2,16.62611516626115,0.0
1935-02-01,Kamen,1935,2,19.546332046332047,0.0
1936-02-01,Kamen,1936,2,29.7005795235029,0.0
1932-02-01,Kamenz,1932,2,73.1947679627307,0.0
1933-02-01,Kamenz,1933,2,44.691750574103516,0.0
1934-02-01,Kamenz,1934,2,23.509875895822407,0.0
1935-02-01,Kamenz,1935,2,26.1802949646566,0.0
1936-02-01,Kamenz,1936,2,40.77347099483769,0.0
1932-02-01,Karlsruhe,1932,2,37.19925763455374,0.0
1933-02-01,Karlsruhe,1933,2,24.590864559567095,0.0
1934-02-01,Karlsruhe,1934,2,20.054959232118897,0.0
1935-02-01,Karlsruhe,1935,2,19.4236318697672,0.0
1936-02-01,Karlsruhe,1936,2,21.00108179539168,0.0
1932-02-01,Kempten,1932,2,50.208057067081256,0.0
1933-02-01,Kempten,1933,2,31.087630441426885,0.0
1934-02-01,Kempten,1934,2,22.29823894590143,0.0
1935-02-01,Kempten,1935,2,23.88347884486232,0.0
1936-02-01,Kempten,1936,2,14.10848021786822,0.0
1932-02-01,Kettwig,1932,2,65.80086580086581,0.0
1933-02-01,Kettwig,1933,2,36.38132295719845,0.0
1934-02-01,Kettwig,1934,2,19.71941528499951,0.0
1935-02-01,Kettwig,1935,2,33.70127967177884,0.0
1936-02-01,Kettwig,1936,2,24.79258174719375,0.0
1932-02-01,Kiel,1932,2,65.68848336402816,0.0
1933-02-01,Kiel,1933,2,35.59678874673206,0.0
1934-02-01,Kiel,1934,2,25.304015577354054,0.0
1935-02-01,Kiel,1935,2,11.222380449262713,0.0
1936-02-01,Kiel,1936,2,8.58754576740307,0.0
1932-02-01,Kirchheim,1932,2,42.08955223880597,0.0
1933-02-01,Kirchheim,1933,2,32.19277108433735,0.0
1934-02-01,Kirchheim,1934,2,14.408136359355872,0.0
1935-02-01,Kirchheim,1935,2,9.993400584519657,0.0
1936-02-01,Kirchheim,1936,2,10.907381288199343,0.0
1932-02-01,Kitzingen,1932,2,44.20050514863027,0.0
1933-02-01,Kitzingen,1933,2,22.498132935026142,0.0
1934-02-01,Kitzingen,1934,2,14.60185017231997,0.0
1935-02-01,Kitzingen,1935,2,13.636774135284025,0.0
1936-02-01,Kitzingen,1936,2,10.604835085827267,0.0
1932-02-01,Koblenz,1932,2,48.29851752021563,0.0
1933-02-01,Koblenz,1933,2,30.31751342223072,0.0
1934-02-01,Koblenz,1934,2,27.569421057465632,0.0
1935-02-01,Koblenz,1935,2,36.41851414913665,0.0
1936-02-01,Koblenz,1936,2,35.96031964728575,0.0
1932-02-01,Kohlscheid,1932,2,27.99788695192816,0.0
1933-02-01,Kohlscheid,1933,2,15.578445560568655,0.0
1934-02-01,Kohlscheid,1934,2,9.053908131904643,0.0
1935-02-01,Kohlscheid,1935,2,15.289256198347108,0.0
1936-02-01,Kohlscheid,1936,2,15.494931179428006,0.0
1932-02-01,Kolberg,1932,2,56.39884412262929,0.0
1933-02-01,Kolberg,1933,2,34.23613918343232,0.0
1934-02-01,Kolberg,1934,2,7.685688002611354,0.0
1935-02-01,Kolberg,1935,2,33.92751039809863,0.0
1936-02-01,Kolberg,1936,2,45.70275403608737,0.0
1932-02-01,Konstanz,1932,2,58.5002715741717,0.0
1933-02-01,Konstanz,1933,2,48.96779007586121,0.0
1934-02-01,Konstanz,1934,2,19.748270502544724,0.0
1935-02-01,Konstanz,1935,2,26.884330622648378,0.0
1936-02-01,Konstanz,1936,2,15.682601075723696,0.0
1932-02-01,Krefeld-Uerdingen,1932,2,66.49535768829847,0.0
1933-02-01,Krefeld-Uerdingen,1933,2,36.56273874922691,0.0
1934-02-01,Krefeld-Uerdingen,1934,2,30.92301999866554,0.0
1935-02-01,Krefeld-Uerdingen,1935,2,28.717328901646773,0.0
1936-02-01,Krefeld-Uerdingen,1936,2,28.16443306730914,0.0
1932-02-01,Kreuzburg,1932,2,45.70044408558741,0.0
1933-02-01,Kreuzburg,1933,2,33.134684147795,0.0
1934-02-01,Kreuzburg,1934,2,26.70017276582378,0.0
1935-02-01,Kreuzburg,1935,2,30.49834931614526,0.0
1936-02-01,Kreuzburg,1936,2,29.21259842519685,0.0
1932-02-01,Kreuznach,1932,2,35.09891512444161,0.0
1933-02-01,Kreuznach,1933,2,17.61201761201761,0.0
1934-02-01,Kreuznach,1934,2,20.49855411984333,0.0
1935-02-01,Kreuznach,1935,2,27.492037925101585,0.0
1936-02-01,Kreuznach,1936,2,19.080342130272683,0.0
1932-02-01,Kulmbach,1932,2,40.792246101980616,0.0
1933-02-01,Kulmbach,1933,2,20.8298755186722,0.0
1934-02-01,Kulmbach,1934,2,25.35072606448437,0.0
1935-02-01,Kulmbach,1935,2,21.506269202026076,0.0
1936-02-01,Kulmbach,1936,2,16.493990882718606,0.0
1932-02-01,Köln,1932,2,61.50172193436726,0.0
1933-02-01,Köln,1933,2,45.18627466739537,0.0
1934-02-01,Köln,1934,2,38.039617187012404,0.0
1935-02-01,Köln,1935,2,34.33692664060068,0.0
1936-02-01,Köln,1936,2,34.32591328134526,0.0
1932-02-01,Königsberg,1932,2,62.39913745130774,0.0
1933-02-01,Königsberg,1933,2,45.49451780026942,0.0
1934-02-01,Königsberg,1934,2,24.995802884447865,0.0
1935-02-01,Königsberg,1935,2,25.59467656053133,0.0
1936-02-01,Königsberg,1936,2,19.642857142857142,0.0
1932-02-01,Köslin,1932,2,61.601999028250155,0.0
1933-02-01,Köslin,1933,2,46.51711924439198,0.0
1934-02-01,Köslin,1934,2,18.699616756971057,0.0
1935-02-01,Köslin,1935,2,49.7117443584253,0.0
1936-02-01,Köslin,1936,2,36.12273820902409,0.0
1932-02-01,Köthen,1932,2,64.39977456321623,0.0
1933-02-01,Köthen,1933,2,46.036093497917676,0.0
1934-02-01,Köthen,1934,2,34.10538940109437,0.0
1935-02-01,Köthen,1935,2,25.798710064496774,0.0
1936-02-01,Köthen,1936,2,17.783245721955037,0.0
1932-02-01,Küstrin,1932,2,50.70156234451189,0.0
1933-02-01,Küstrin,1933,2,33.85103620714526,0.0
1934-02-01,Küstrin,1934,2,20.402420149148725,0.0
1935-02-01,Küstrin,1935,2,17.7346338731507,0.0
1936-02-01,Küstrin,1936,2,29.759939631184267,0.0
1932-02-01,Lahr,1932,2,52.99751684994679,0.0
1933-02-01,Lahr,1933,2,32.23124640276268,0.0
1934-02-01,Lahr,1934,2,28.99845182803382,0.0
1935-02-01,Lahr,1935,2,20.19721991208269,0.0
1936-02-01,Lahr,1936,2,21.696486952386614,0.0
1932-02-01,Lampertheim,1932,2,75.6004838430966,0.0
1933-02-01,Lampertheim,1933,2,28.870558375634516,0.0
1934-02-01,Lampertheim,1934,2,17.55827854154214,0.0
1935-02-01,Lampertheim,1935,2,38.78760597194088,0.0
1936-02-01,Lampertheim,1936,2,47.5152244192166,0.0
1932-02-01,Landau i. d. Pfalz,1932,2,34.098768847696775,0.0
1933-02-01,Landau i. d. Pfalz,1933,2,26.07381282277365,0.0
1934-02-01,Landau i. d. Pfalz,1934,2,24.669499527856466,0.0
1935-02-01,Landau i. d. Pfalz,1935,2,38.992883200765505,0.0
1936-02-01,Landau i. d. Pfalz,1936,2,37.90959100693614,0.0
1932-02-01,Landeshut,1932,2,45.20166898470097,0.0
1933-02-01,Landeshut,1933,2,29.257580051005952,0.0
1934-02-01,Landeshut,1934,2,21.19709707551915,0.0
1935-02-01,Landeshut,1935,2,18.702344986332903,0.0
1936-02-01,Landeshut,1936,2,22.107378696525984,0.0
1932-02-01,Landsberg a. d. W.,1932,2,68.31465865773363,0.0
1933-02-01,Landsberg a. d. W.,1933,2,35.90520313613685,0.0
1934-02-01,Landsberg a. d. W.,1934,2,21.169070599718033,0.0
1935-02-01,Landsberg a. d. W.,1935,2,20.20620354425965,0.0
1936-02-01,Landsberg a. d. W.,1936,2,26.498573823676704,0.0
1932-02-01,Landshut,1932,2,50.29948045931368,0.0
1933-02-01,Landshut,1933,2,36.57296552628989,0.0
1934-02-01,Landshut,1934,2,20.00782064650678,0.0
1935-02-01,Landshut,1935,2,17.69825290641034,0.0
1936-02-01,Landshut,1936,2,27.321169061844017,0.0
1932-02-01,Langenbielau,1932,2,57.899955927721464,0.0
1933-02-01,Langenbielau,1933,2,46.806051691531835,0.0
1934-02-01,Langenbielau,1934,2,31.169094877912585,0.0
1935-02-01,Langenbielau,1935,2,35.587188612099645,0.0
1936-02-01,Langenbielau,1936,2,31.918142944410505,0.0
1932-02-01,Langensalza,1932,2,85.1969292389853,0.0
1933-02-01,Langensalza,1933,2,32.03992915794558,0.0
1934-02-01,Langensalza,1934,2,21.017959375735238,0.0
1935-02-01,Langensalza,1935,2,42.09453633299365,0.0
1936-02-01,Langensalza,1936,2,31.785798168010643,0.0
1932-02-01,Lauban,1932,2,51.0,0.0
1933-02-01,Lauban,1933,2,30.943817437678284,0.0
1934-02-01,Lauban,1934,2,22.318125770653513,0.0
1935-02-01,Lauban,1935,2,19.706860450794434,0.0
1936-02-01,Lauban,1936,2,27.709054923305295,0.0
1932-02-01,Lauenburg,1932,2,70.39953339165938,0.0
1933-02-01,Lauenburg,1933,2,43.163879229453,0.0
1934-02-01,Lauenburg,1934,2,2.6000212246630587,0.0
1935-02-01,Lauenburg,1935,2,55.377333683933735,0.0
1936-02-01,Lauenburg,1936,2,61.59763937190431,0.0
1932-02-01,Leer,1932,2,83.79614505063705,0.0
1933-02-01,Leer,1933,2,27.476840948343536,0.0
1934-02-01,Leer,1934,2,11.900221222061178,0.0
1935-02-01,Leer,1935,2,25.501324252743096,0.0
1936-02-01,Leer,1936,2,17.400514449992436,0.0
1932-02-01,Lehrte,1932,2,68.90112967976847,0.0
1933-02-01,Lehrte,1933,2,36.4644903155406,0.0
1934-02-01,Lehrte,1934,2,19.445187762019447,0.0
1935-02-01,Lehrte,1935,2,9.296148738379815,0.0
1936-02-01,Lehrte,1936,2,15.574415959401524,0.0
1932-02-01,Lemgo,1932,2,65.18711923411662,0.0
1933-02-01,Lemgo,1933,2,54.05856344373071,0.0
1934-02-01,Lemgo,1934,2,32.03883495145631,0.0
1935-02-01,Lemgo,1935,2,38.60442577935713,0.0
1936-02-01,Lemgo,1936,2,30.599063458743743,0.0
1932-02-01,Lengerich,1932,2,43.504020313161234,0.0
1933-02-01,Lengerich,1933,2,25.365538411826478,0.0
1934-02-01,Lengerich,1934,2,6.717700359318857,0.0
1935-02-01,Lengerich,1935,2,9.689460725915337,0.0
1936-02-01,Lengerich,1936,2,11.383471199817864,0.0
1932-02-01,Leobschütz,1932,2,76.63451232583066,0.0
1933-02-01,Leobschütz,1933,2,53.7937166567872,0.0
1934-02-01,Leobschütz,1934,2,30.09694689625235,0.0
1935-02-01,Leobschütz,1935,2,31.887201735357916,0.0
1936-02-01,Leobschütz,1936,2,30.498406259055347,0.0
1932-02-01,Leverkusen,1932,2,34.60475141745935,0.0
1933-02-01,Leverkusen,1933,2,24.339232360376926,0.0
1934-02-01,Leverkusen,1934,2,12.032358206249574,0.0
1935-02-01,Leverkusen,1935,2,12.301923032949945,0.0
1936-02-01,Leverkusen,1936,2,13.399571578323686,0.0
1932-02-01,Lichtenstein-Callnberg,1932,2,84.79878254988164,0.0
1933-02-01,Lichtenstein-Callnberg,1933,2,56.183377414442575,0.0
1934-02-01,Lichtenstein-Callnberg,1934,2,43.58222770749769,0.0
1935-02-01,Lichtenstein-Callnberg,1935,2,39.399334313801376,0.0
1936-02-01,Lichtenstein-Callnberg,1936,2,42.4922600619195,0.0
1932-02-01,Liegnitz,1932,2,84.29978118161925,0.0
1933-02-01,Liegnitz,1933,2,56.229989327641405,0.0
1934-02-01,Liegnitz,1934,2,49.94760282944721,0.0
1935-02-01,Liegnitz,1935,2,37.687752460880816,0.0
1936-02-01,Liegnitz,1936,2,56.67884163840334,0.0
1932-02-01,Limbach,1932,2,90.49800328870096,0.0
1933-02-01,Limbach,1933,2,64.55989598055288,0.0
1934-02-01,Limbach,1934,2,45.03711850426175,0.0
1935-02-01,Limbach,1935,2,45.40457343887423,0.0
1936-02-01,Limbach,1936,2,48.72006606110652,0.0
1932-02-01,Limburg,1932,2,28.700643590189596,0.0
1933-02-01,Limburg,1933,2,12.906512694234523,0.0
1934-02-01,Limburg,1934,2,7.9252523567197795,0.0
1935-02-01,Limburg,1935,2,10.992671552298468,0.0
1936-02-01,Limburg,1936,2,15.208490014205731,0.0
1932-02-01,Lindau (Bodensee),1932,2,33.31122411378878,0.0
1933-02-01,Lindau (Bodensee),1933,2,32.746144287698264,0.0
1934-02-01,Lindau (Bodensee),1934,2,16.8543407192154,0.0
1935-02-01,Lindau (Bodensee),1935,2,11.9220703692934,0.0
1936-02-01,Lindau (Bodensee),1936,2,10.292838503914178,0.0
1932-02-01,Lingen,1932,2,36.999725249564975,0.0
1933-02-01,Lingen,1933,2,28.538509261721174,0.0
1934-02-01,Lingen,1934,2,1.3845621322256838,0.0
1935-02-01,Lingen,1935,2,9.209383145091225,0.0
1936-02-01,Lingen,1936,2,17.5,0.0
1932-02-01,Lintfort,1932,2,59.2057761732852,0.0
1933-02-01,Lintfort,1933,2,50.08335145321446,0.0
1934-02-01,Lintfort,1934,2,30.311841244457366,0.0
1935-02-01,Lintfort,1935,2,42.149478563151796,0.0
1936-02-01,Lintfort,1936,2,20.38233240223464,0.0
1932-02-01,Lippstadt,1932,2,51.00772680607338,0.0
1933-02-01,Lippstadt,1933,2,28.80872047754996,0.0
1934-02-01,Lippstadt,1934,2,4.184944284777895,0.0
1935-02-01,Lippstadt,1935,2,8.922234614214743,0.0
1936-02-01,Lippstadt,1936,2,14.893179950698439,0.0
1932-02-01,Lockstedt,1932,2,77.70014310968936,0.0
1933-02-01,Lockstedt,1933,2,41.106616207751536,0.0
1934-02-01,Lockstedt,1934,2,17.19517641804377,0.0
1935-02-01,Lockstedt,1935,2,23.709668400156573,0.0
1936-02-01,Lockstedt,1936,2,31.195743489218707,0.0
1932-02-01,Luckenwalde,1932,2,128.99842684845305,0.0
1933-02-01,Luckenwalde,1933,2,72.40281435478165,0.0
1934-02-01,Luckenwalde,1934,2,14.501697007096576,0.0
1935-02-01,Luckenwalde,1935,2,10.922566803198752,0.0
1936-02-01,Luckenwalde,1936,2,23.25130788606859,0.0
1932-02-01,Ludwigsburg,1932,2,43.79804972210204,0.0
1933-02-01,Ludwigsburg,1933,2,28.197006397118194,0.0
1934-02-01,Ludwigsburg,1934,2,10.733928677035898,0.0
1935-02-01,Ludwigsburg,1935,2,7.597451931506049,0.0
1936-02-01,Ludwigsburg,1936,2,4.7783151371231645,0.0
1932-02-01,Ludwigshafen a. Rh.,1932,2,52.80460040822735,0.0
1933-02-01,Ludwigshafen a. Rh.,1933,2,39.19042353732994,0.0
1934-02-01,Ludwigshafen a. Rh.,1934,2,31.245856301263473,0.0
1935-02-01,Ludwigshafen a. Rh.,1935,2,21.481020766224482,0.0
1936-02-01,Ludwigshafen a. Rh.,1936,2,22.388894065033075,0.0
1932-02-01,Lugau,1932,2,63.300678221552374,0.0
1933-02-01,Lugau,1933,2,26.846863300155235,0.0
1934-02-01,Lugau,1934,2,22.228173540439208,0.0
1935-02-01,Lugau,1935,2,24.795591894774265,0.0
1936-02-01,Lugau,1936,2,26.4002854084909,0.0
1932-02-01,Lyck,1932,2,35.59112499186674,0.0
1933-02-01,Lyck,1933,2,32.16393230011024,0.0
1934-02-01,Lyck,1934,2,13.323847099152706,0.0
1935-02-01,Lyck,1935,2,13.2917401329174,0.0
1936-02-01,Lyck,1936,2,24.859966014223676,0.0
1932-02-01,Löbau,1932,2,61.29722024233785,0.0
1933-02-01,Löbau,1933,2,45.84660812805968,0.0
1934-02-01,Löbau,1934,2,31.108727300589994,0.0
1935-02-01,Löbau,1935,2,36.898395721925134,0.0
1936-02-01,Löbau,1936,2,39.00166852057843,0.0
1932-02-01,Lörrach,1932,2,61.301006061363495,0.0
